date,bitcoin_price,ethereum_price,cardano_price,binancecoin_price,solana_price,ripple_price,polkadot_price,dogecoin_price,avalanche-2_price,shiba-inu_price
2023-01-30,23797.460894881242,1646.5159900930198,0.3968034665567562,317.3058436293438,26.177676356517786,0.41497134328311086,6.621092132215346,0.09037928550785086,21.11906025752084,1.2103737764979268e-05
2023-01-31,22840.385858797104,1568.64771349631,0.37328099290590605,307.0579942811479,23.963335339722715,0.39633370209239793,6.195536094713961,0.08827773417738825,19.740195335322973,1.1503198506078704e-05
2023-02-01,23137.323554088376,1586.5395765836909,0.3923269344272565,312.5124111003879,23.961391317370346,0.4073667927328009,6.269667976200108,0.09645024889704729,19.861474360016953,1.1829026444920609e-05
2023-02-02,23725.161796142238,1642.857168158598,0.3978843660000393,317.6478001387411,24.983305840269857,0.4148527743836202,6.470865445518001,0.0943738824631742,20.97086923036958,1.197246897708164e-05
2023-02-03,23539.676770196525,1648.6796840768716,0.39949529513430415,325.4378607655227,24.31948995599126,0.4112098873232879,6.555954157754909,0.09148523769123569,21.2272590021901,1.217463757681479e-05
2023-02-04,23451.577650774634,1665.4278712238624,0.4049394371081902,332.2759598355965,24.68649699930336,0.41241065941316785,7.012688935124944,0.09320216816067706,21.373042832679655,1.2749412456467161e-05
2023-02-05,23340.34958553934,1667.2716925637008,0.400012041130663,330.84808057164304,24.352020663436914,0.4121338298176891,6.896031693361286,0.0957494317686772,21.03662549223646,1.472828471476092e-05
2023-02-06,22946.286578591233,1631.3725233636533,0.3928544917532688,327.66158500544736,23.513631913468004,0.39981674751665536,6.641842495719097,0.09226792663473306,20.118153553504253,1.4364732711270922e-05
2023-02-07,22786.483006387727,1617.144163289206,0.38302342670806544,324.9705115670021,22.716952472159907,0.39376562944671195,6.4972667003750315,0.08969516024439146,19.620106332926436,1.4143179216171691e-05
2023-02-08,23294.9136483527,1672.8226777758136,0.39950283608913295,333.3934671331275,23.90420986102095,0.4048849794610551,6.948134566018175,0.09279728257508939,20.890103460527587,1.4397872157717447e-05
2023-02-09,22947.50782856846,1651.4083786023796,0.3946134010769468,328.36524001800655,23.20655514024452,0.3986931996846012,6.756755185938241,0.09041274710147905,20.100084178139642,1.3792316660704451e-05
2023-02-10,21820.886508092775,1546.383768658398,0.3625319604295746,305.7504764007344,20.437682981228342,0.3832139446465286,6.229762039218076,0.08161008816475321,17.862495989569513,1.214189539271329e-05
2023-02-11,21630.132979576298,1515.5340268615535,0.3590852498770424,305.922777928334,20.123843926968277,0.38355436616013233,6.188909530502617,0.08129647971910546,17.80715104198146,1.2935927023932038e-05
2023-02-12,21889.432080049624,1541.9688769412712,0.3701208341223441,310.9946900861517,20.84493733301781,0.38527542834720957,6.28372226448598,0.0824956489326438,18.04544548540047,1.293542453249966e-05
2023-02-13,21779.87440384417,1515.3346311806397,0.36426245969313625,313.54894548425904,21.44076791086341,0.376051100078587,6.164062517934927,0.0821566168732759,17.7285265000472,1.280824634454947e-05
2023-02-14,21807.834274723064,1506.9162010135053,0.36015973791651007,293.31853536451445,20.784744709901553,0.37205462835350583,6.118583929495318,0.08243755109758373,17.634395459258055,1.2488458006151832e-05
2023-02-15,22220.070997481067,1556.963484345393,0.3872922178928387,296.2006166788949,21.845218317851522,0.38322795129922127,6.234367785778781,0.08378996128525067,18.172503758132134,1.2769012004049167e-05
2023-02-16,24307.875101631602,1674.858207473528,0.4130852886604641,317.253716942579,23.889195936602945,0.401361856233086,6.609392900657438,0.08922320446274706,19.8827374878035,1.3739955713082799e-05
2023-02-17,23756.907281577434,1646.143501886728,0.39081533800352897,306.7607705486582,22.34460084623935,0.3869228608316964,6.388632355427524,0.08529170661456911,18.681103963714712,1.2795199157769017e-05
2023-02-18,24628.82455217312,1697.0848665737892,0.4050167658008515,313.67158841558035,23.193970760954844,0.3953120430532022,7.2970504216845145,0.08780215450739283,19.52678498268642,1.319686849530986e-05
2023-02-19,24642.79087073843,1692.518962831222,0.4069117513719228,316.2076873945047,23.45134176118436,0.39439296683864783,7.247649982690182,0.08892604248030182,19.598935622644504,1.3220259034944479e-05
2023-02-20,24284.478003714703,1680.3786857000732,0.3994330904593501,311.35437639872123,24.810534025961243,0.38560607248730994,7.439395788318963,0.08692422545481558,19.80707266632469,1.3372597176521942e-05
2023-02-21,24786.665940845705,1700.1986814992663,0.40308201111099573,314.9405352551521,26.03500765229307,0.39767472521830477,7.527218326014244,0.0881631220617099,20.78875149248678,1.3464189733029264e-05
2023-02-22,24417.38703630947,1656.582369571119,0.3924300177697884,311.0758832548785,24.92100975933338,0.3913842408172827,7.250333872381433,0.08542569758492169,20.905949972980437,1.3056574078698978e-05
2023-02-23,24146.101364545222,1643.1733937453491,0.38879942471570633,312.4648086454937,24.17008033584799,0.39535865196447917,7.170302237747458,0.08546451616252092,20.274320600174576,1.3110637632900512e-05
2023-02-24,23951.11098423326,1651.850006691427,0.38371971112473635,308.513806240444,23.92438702728231,0.38957238012624557,7.091543344834797,0.08437441308612253,19.711780343558132,1.3171171927155872e-05
2023-02-25,23172.286538018925,1608.1034936538365,0.3659320724562127,301.8300281763101,23.05835270436486,0.3790953257370455,6.614184848454191,0.08102445359775248,18.37229478392857,1.256078941415615e-05
2023-02-26,23157.038107459524,1593.9519737908456,0.3626513148487202,302.13581645970845,22.410354409005556,0.378689319605292,6.5384156833392195,0.08088697194534446,17.95741312737325,1.2420989545427063e-05
2023-02-27,23541.115854493557,1640.5827101943062,0.36910124143563255,308.57409402196856,23.2309130687567,0.37800947130170354,6.684255284896303,0.08229932030951698,18.445176651406214,1.2847300937899657e-05
2023-02-28,23518.12390627588,1633.9766289833817,0.3654013189181053,304.5602014720987,22.693578143913324,0.3793366092044523,6.582575515067073,0.08146702748345677,17.928759777797442,1.2534604054918836e-05
2023-03-01,23155.543746825795,1606.632639454843,0.3527432177275084,301.3031642449634,21.915750684020768,0.37840780894045833,6.347643028754492,0.08095103870054629,17.094967895935238,1.203985611770498e-05
2023-03-02,23634.333489123786,1663.925777294461,0.36108421902694204,303.18231804025635,22.505797650327754,0.3842122173302225,6.530439779534664,0.08212660646092038,17.752497514197977,1.2261119483550417e-05
2023-03-03,23464.33654185282,1647.6646669077718,0.3504503118629127,299.82054496141643,21.97401655702821,0.37782759167537316,6.323204212096074,0.08056354471772947,17.442936584403224,1.207802121343093e-05
2023-03-04,22367.43302246967,1570.668210599776,0.343687410203364,290.21813598226385,21.406769225209032,0.3797725783925803,6.0347112561933,0.07703291571162806,16.671128194513695,1.1390208655152375e-05
2023-03-05,22348.32991538815,1568.4956010562191,0.3372756948261113,289.16643388317925,20.955534666423198,0.375482520911302,5.91210980350204,0.07484315221972802,16.12060911859773,1.1143999566147475e-05
2023-03-06,22421.885805853268,1563.2256620056303,0.33773856213566666,288.6204867584976,21.002570684743905,0.368702052339315,5.98959953972546,0.07496406463751498,16.17545263197118,1.1108734456590651e-05
2023-03-07,22415.113659694827,1567.3501465252189,0.33145635414875074,288.02165310030506,20.630964332653576,0.370949886784883,5.923359550446518,0.07500638988817467,16.528799793284286,1.1167594591489514e-05
2023-03-08,22217.209884905325,1563.8131822475007,0.3313400143931543,289.2451007399085,20.272742155068944,0.38091941771155435,5.860554127495924,0.07420208606304399,16.179456603617595,1.1124347114836224e-05
2023-03-09,21712.65119391273,1535.2602520971097,0.31838638815370496,286.68710815664497,18.427916426509864,0.3895455769251921,5.604205079811912,0.07131697308726098,15.146387071441142,1.094898380139536e-05
2023-03-10,20376.320007428807,1440.1676618801841,0.3103243932849642,277.48988936682974,17.333062116446644,0.373153463761464,5.383804642221565,0.06615928672568827,14.42683580448201,1.0125669698530603e-05
2023-03-11,20195.2289502733,1429.6031691041849,0.3156142442271207,277.03259060245836,18.212698187615544,0.3719842680149645,5.5578657025686855,0.0661052910416435,14.850077530009516,1.0313364369395605e-05
2023-03-12,20521.55615175117,1474.40324440156,0.3059309689361199,275.7372051266238,18.068481612784193,0.3660374912479876,5.473940982394556,0.06647047355333437,14.532665737595849,1.0312824978897594e-05
2023-03-13,22095.71339833569,1588.1968020530471,0.33101407162235824,289.79025154468764,20.33815687662464,0.3724698526505245,5.909985122578976,0.07101140733632093,16.297275060423264,1.0828574577203741e-05
2023-03-14,24178.95532797469,1678.915634393308,0.3439401177420355,308.71850158096544,20.37708065182474,0.3741326627142878,6.104099641771777,0.07309962983954431,16.469670989258912,1.1065439327961375e-05
2023-03-15,24758.765085827567,1708.300897366666,0.3444029860231542,309.5761716774615,20.979934755407683,0.37489297291405715,6.240865839469254,0.07501815339560326,17.197147125527692,1.1301409817986105e-05
2023-03-16,24470.88205445031,1658.0701085663115,0.325547359499502,307.7201385505735,19.336400031117087,0.36204011755919946,5.893214375142593,0.07014500786448442,15.626340057767731,1.0423842038421477e-05
2023-03-17,25161.272017520052,1679.7924762080895,0.32678795826223883,331.5288953276436,19.83281185840033,0.36834272427536696,6.130406324099899,0.07333344272195849,15.940366009159968,1.0597367859468032e-05
2023-03-18,27466.677829829863,1793.2988017342332,0.35024834492440843,339.76378777560984,21.644627640065494,0.38098351230143557,6.643520440698393,0.07673460768651331,17.69042605889859,1.121170108970116e-05
2023-03-19,27107.792183504385,1769.4253269123851,0.33896790784784053,333.0317288963574,21.3174625685989,0.37641337100193617,6.350843430090958,0.0734256813661842,17.034991398916972,1.075889162352331e-05
2023-03-20,28186.842652360127,1801.3674190114587,0.3485344878650676,337.45214925735536,22.022111232219224,0.38928658424177115,6.5085918788150305,0.07527635783738527,17.69473399134752,1.1005506740105603e-05
2023-03-21,27929.167733140293,1744.4414599600184,0.3346745876648634,335.5951089488217,22.322024083945994,0.3772352416274596,6.120146333135944,0.07212895790355671,16.76025181347806,1.0536281628850237e-05
2023-03-22,28264.23961052235,1811.4112436682735,0.373103830133536,336.8928482178094,22.74020634944038,0.47074919177491503,6.406769717611565,0.0773331344743854,17.545359920864016,1.1012989704380792e-05
2023-03-23,27449.254830807356,1747.6400281141143,0.3630630488297246,323.6013052701185,21.578068068860432,0.42521840812674166,6.094201907849631,0.0745355384065101,16.86163804792299,1.0662382164276913e-05
2023-03-24,28459.735113552502,1824.9566578949327,0.3739080566629692,331.2478886780775,22.306155317675998,0.4482196537624507,6.35149262466354,0.07796017121042581,17.635636920794763,1.0906620922306615e-05
2023-03-25,27595.4947483755,1751.2194078261725,0.36243523899633273,324.0768103181536,20.77377095038958,0.42680029659763746,6.024252570252626,0.0752435572237354,17.091416138407865,1.0631237912874513e-05
2023-03-26,27670.199498496833,1753.982636507409,0.35472284614846633,324.552364038878,20.593698856407208,0.4490301632968959,5.943918980953513,0.07467014409030331,16.970315766928998,1.0582117468446367e-05
2023-03-27,28048.46997853496,1776.867690456723,0.35701057256098917,329.1465152858932,20.982289382374262,0.4507982030258973,6.053543695643394,0.07461167438354709,17.143737755578783,1.0633841279437753e-05
2023-03-28,27182.299559950465,1719.1709726748606,0.3469158663951661,311.51206106495783,19.9575402149083,0.4804892582556843,5.882847918709621,0.07323477703618117,16.550455657632742,1.0440280042311092e-05
2023-03-29,27291.3500210497,1776.0436393298319,0.3693229983329013,313.57729882917005,20.499340517704876,0.5168128670875739,6.069816786939525,0.07414026023087594,16.752124887337796,1.0474987579430467e-05
2023-03-30,28394.997780199057,1795.5369478273235,0.38258909709236333,314.1509386529665,21.13233391276909,0.5453960004474748,6.186884363391786,0.07583730849434246,17.31347437870938,1.0713249883042261e-05
2023-03-31,28041.123080088284,1792.9085783080432,0.37709268167474286,317.1206678790712,20.574404775975303,0.5372314130180667,6.121940922776154,0.07447216224470427,17.246451988231854,1.0581594894955362e-05
2023-04-01,28516.784729688636,1824.0200055528176,0.3994645169294982,317.2601152578647,21.205401851519337,0.5389087176387467,6.34493912593144,0.07722955952733712,17.7208100741346,1.0862502665313516e-05
2023-04-02,28498.94463304862,1823.0003798253083,0.3939027697020029,315.083596866553,21.083500216310668,0.5108643384082717,6.349662387121178,0.08186352165637892,17.791512522443888,1.1197089633377678e-05
2023-04-03,28236.508738939792,1797.7369883938552,0.382295535404939,314.11173852441664,20.565439368841062,0.5206392045697563,6.274330928159255,0.0793275675791732,17.29654734345742,1.0848711474595046e-05
2023-04-04,27815.42653124798,1810.466255484756,0.3877793388364147,308.84608796598565,20.436690295056867,0.49762314978116595,6.425824846847764,0.09615206297615236,17.107911419419352,1.1272099343702811e-05
2023-04-05,28175.33033421539,1871.333525898643,0.3900193739362444,310.988227582093,20.92110064061127,0.5042085209801936,6.439691555375001,0.09518218968394743,17.648504068146153,1.1237552977272794e-05
2023-04-06,28197.20034124555,1911.3386899517511,0.392669708759756,314.2767608833873,20.982374355205106,0.5064892991443272,6.405267252867749,0.09305798132498237,17.998827053299046,1.1240985910083566e-05
2023-04-07,28042.9833864884,1872.2466823679094,0.38378725366263383,312.3686479069641,20.609002527101183,0.5033907322034521,6.2784657981328325,0.08551318883669781,18.004222269030997,1.097244754422412e-05
2023-04-08,27934.43871284895,1866.6575447874154,0.38428571675194373,310.82580938612404,20.483785300410602,0.5141886150364228,6.186862010838575,0.08254171299668367,17.630578310853853,1.0972531409839477e-05
2023-04-09,27968.12804705512,1851.0506710706206,0.38646794010254926,310.6618311940004,20.042581304598304,0.506259243519927,6.136313633781984,0.08146675032929877,17.474480951510742,1.0892485957200004e-05
2023-04-10,28351.23699385011,1859.9403872878142,0.3898666390252823,313.01127725660405,20.30433669084828,0.5059049357511278,6.213778028185303,0.08336894704681376,17.56797556109862,1.09806224187382e-05
2023-04-11,29657.974136873556,1909.8820609415914,0.3971824198896078,318.2263191867679,20.875123146348265,0.5182365433645599,6.287959670258352,0.08485061278865301,17.935609670221233,1.1145826864626422e-05
2023-04-12,30260.93610940865,1892.938911069582,0.40166449544318883,322.7311673468567,23.005654690114106,0.5174873118520239,6.4272948218909915,0.08425396065456363,18.171515568270518,1.1075549024022291e-05
2023-04-13,29904.138694718906,1920.2230311931223,0.40540381613327964,320.2858565160031,23.830532666421693,0.5054749022427573,6.409277933045699,0.08352344781289914,18.260254172110564,1.0981940053476312e-05
2023-04-14,30405.027312781145,2012.785415162006,0.42615478542180485,325.0341443090158,24.42771024521707,0.5139001277815082,6.644896071307531,0.08759160421452747,18.860004673862736,1.1126860530941323e-05
2023-04-15,30468.40870059078,2102.9461882949076,0.4389198844544001,328.9755384219034,24.77371399717611,0.5237427710723968,6.732115902799675,0.08873855305705519,19.25911312098672,1.1282049468835918e-05
2023-04-16,30312.16187965924,2093.166331331955,0.4541580633912379,333.266296467958,24.076086968961334,0.5208058339366209,6.805546473891654,0.08902389746136634,19.10176086565366,1.1591726906822744e-05
2023-04-17,30304.807514785844,2118.5987891538853,0.45176620813297297,347.8655893098676,25.295764682293626,0.5211750000486894,6.825625935281183,0.09038720748758011,20.216706867358585,1.1591292147562535e-05
2023-04-18,29467.459829260344,2077.5356646371833,0.4346193649718819,340.03004651198586,24.582472271741043,0.511424460156572,6.700156578231956,0.09161024310949079,20.52651020727771,1.1411410631169502e-05
2023-04-19,30365.904167541412,2103.2788135921514,0.44361362648409763,343.00901173127,24.828831956308186,0.5313738900166128,6.919362495628588,0.09398239346499176,21.212804948810145,1.1613468714530486e-05
2023-04-20,28833.217501221105,1936.4259207983632,0.41524970467869976,322.34716571708833,22.66921834829298,0.49094028917780747,6.310468184195398,0.0876669753094828,18.94763754801823,1.0863444860115045e-05
2023-04-21,28255.57824866478,1943.4355981925776,0.40074950071895893,317.77556938892235,22.17878507364592,0.4746185573837571,6.107436674863342,0.08398645212856272,18.317660231710942,1.0627410613638819e-05
2023-04-22,27300.157128515566,1850.1497384242152,0.3829833446515009,321.60421889024843,21.256329975789992,0.44977836598222937,5.8521280714835315,0.07849557039232391,16.9485270129361,1.0307105940812605e-05
2023-04-23,27861.640663476548,1877.5413280611456,0.39692434019946127,332.41201969037337,21.85149833032492,0.47401670045814265,5.958744308975133,0.08055311041070325,17.264053723501284,1.0515581156593737e-05
2023-04-24,27606.578347653143,1863.6391422142244,0.38909579931584065,330.68001375587465,21.49927294670662,0.46537416155196676,5.924092657714076,0.07896438131738615,16.880255150656595,1.0383858228301767e-05
2023-04-25,27511.635682161308,1842.6307920871575,0.3840507082888743,331.1471066323074,21.388123623341926,0.46137418233489225,5.8888545404152515,0.0788788988786157,16.936320158963312,1.0316877576877306e-05
2023-04-26,28351.218248373007,1870.5652231230274,0.39508503141460655,339.0962537117164,21.93961247225034,0.4701124118409249,6.00976692426028,0.07998062099785976,17.658059636599344,1.0418130704364748e-05
2023-04-27,28352.19132059668,1867.5893250124868,0.40130125424124863,330.4372156836176,21.25624752923348,0.4617665683318512,5.846075305894113,0.07863491061126743,17.16601372515585,1.0195049560614938e-05
2023-04-28,29483.52170499186,1910.456779102895,0.4103191182417802,331.5148364790334,22.337864023679735,0.46712361743135394,5.974928589737345,0.08025791451425066,17.730408398398225,1.0309376891874818e-05
2023-04-29,29339.99499754935,1894.4280839501073,0.405228863697774,324.4799022382828,23.374818189016118,0.48018273189530447,5.947740109660597,0.08043204114898751,17.562968323100147,1.0296881004510946e-05
2023-04-30,29217.944046809913,1905.2738522732104,0.40261731400496364,321.77391168866126,23.12840167422879,0.47775943845621893,6.033944475776628,0.08157348000649348,17.466930628578538,1.0325570699323518e-05
2023-05-01,29362.056213625394,1885.3919353369215,0.39825922289072646,337.6215212994704,22.998321615708303,0.4730668236845426,5.91333765042854,0.07995067645143941,17.204306921502482,1.0135846459286326e-05
2023-05-02,28125.501155636823,1832.725799406749,0.3872992691284444,328.9725550089708,22.00748575266789,0.4652310090567144,5.671799480017039,0.07894588333579587,16.67019143615944,9.996048487687192e-06
2023-05-03,28654.390133326717,1870.828572787594,0.3915645139285783,322.2059436368959,22.262824662378538,0.465035475655163,5.717933563019812,0.07882536875538883,16.857812002685325,1.0053413979887492e-05
2023-05-04,28988.320996249273,1903.7282107352776,0.39383758145132386,326.01182088942784,22.21964186016809,0.4633651736726446,5.775235483490289,0.07970228775255045,17.208894417259778,1.0145734671870626e-05
2023-05-05,28846.461458608057,1877.4011950525364,0.3877103199326264,323.82421148772386,21.741800973800856,0.4623041483156036,5.668620138161426,0.07845655462543677,16.92211432485042,9.918589461936762e-06
2023-05-06,29520.322268970496,1993.6129657474344,0.3945345869359407,326.82490276030387,22.81860623219127,0.4678262625193613,5.849452455018853,0.0803673589651061,17.383761741567255,1.0030486403352676e-05
2023-05-07,28887.741045523366,1900.410599025731,0.3802608107981574,322.6977535410197,21.986706406341238,0.46006463988318663,5.650476502115529,0.07691322444223259,16.63156150081212,9.496294707616648e-06
2023-05-08,28611.439197614574,1895.2301480548908,0.37809112713072307,322.3089028714367,22.002452285817817,0.4529586030531267,5.6552902336622495,0.0770329824999317,16.491125022441114,9.42026720996966e-06
2023-05-09,27696.76078562556,1849.2886295625283,0.36614568250042717,313.94156856920586,20.65668464098513,0.4296745042774418,5.374661234608271,0.07255937723266329,15.42298587620517,8.959242979463274e-06
2023-05-10,27607.39168091902,1846.0642640231483,0.36357836685161754,312.1294017311269,20.656981167558687,0.430063469892419,5.322866940026135,0.07317300406564616,15.319198346386747,9.031782110605147e-06
2023-05-11,27639.73356593586,1842.865558834664,0.3706085739437641,314.5751738652739,20.975704627626367,0.432245207178269,5.475541723442838,0.07339346668262067,15.557381540383508,9.05126562255426e-06
2023-05-12,27024.76572929978,1798.0719455262627,0.36062917113618265,307.78799868357,20.25440267119237,0.42295597310873956,5.285886732051951,0.072170935253096,14.981793694660062,8.740674570459041e-06
2023-05-13,26787.69039591833,1808.6949999015692,0.37081213379668954,308.60026080268045,20.920162303818756,0.43163322736988136,5.349323505539287,0.0727298532383315,15.198057905264859,8.913137321466846e-06
2023-05-14,26798.126271474703,1797.1994701376498,0.3650928590516438,311.03920511777085,20.899582667518416,0.42556150513937774,5.351771904989988,0.07189883803392323,14.93717101604428,8.780507347633935e-06
2023-05-15,26911.805273213893,1799.0086586150053,0.37081869118917216,311.9023438460837,20.936961536705592,0.4263508465954697,5.349944390367364,0.07209580658087877,15.0164888356189,8.825364252284118e-06
2023-05-16,27227.793422558792,1820.0447595407188,0.36808509236684117,313.9375856517256,21.037748291765592,0.428405441169993,5.327653880602301,0.07218408966445466,15.110057488061647,8.842768547704804e-06
2023-05-17,27022.713173921147,1823.6630183475188,0.3680868604832396,311.45925112822425,20.686212717829434,0.44080993373461025,5.299035374860455,0.07275589166215052,14.90027704961622,8.798037289427737e-06
2023-05-18,27389.971511442203,1821.050634709663,0.37519463470138525,313.9516100120125,21.058205359893172,0.4487326850226171,5.412062344107352,0.07490470462120594,15.162435348721905,8.79463219128791e-06
2023-05-19,26842.95249471792,1802.3909554834493,0.37273872296604615,309.50065949334936,20.34519578780548,0.4607641094436982,5.339732913052098,0.07362410495792152,14.698467372931706,8.728870082236716e-06
2023-05-20,26884.371059589947,1812.1317035605853,0.36859924531793437,308.9792844963675,20.351526847180452,0.4688768031244469,5.369633421158922,0.07360042655040905,14.682230868556754,8.70728032192905e-06
2023-05-21,27093.79110149735,1818.9695295035847,0.36646758929299755,310.4705257328921,20.269684813481774,0.4695940782186896,5.407594582591559,0.07372223559446818,14.616965553087333,8.755118196072882e-06
2023-05-22,26773.83024366478,1804.9290671072804,0.3610943786327967,306.56123208325135,19.630800782887565,0.4586412584498675,5.2713239589815855,0.07225702324454583,14.322345338838467,8.56560746366007e-06
2023-05-23,26869.686021790778,1818.4014644980855,0.36824635187037574,309.2577489066656,19.558762789709252,0.4623516875950931,5.314597594323604,0.07309333063200692,14.679118586626313,8.818522829387424e-06
2023-05-24,27222.937746603853,1854.1931182731782,0.3705825231641723,313.45861780739114,20.04690938871374,0.4660385198404762,5.4024239777216785,0.07295558369766858,14.714389850057099,8.917079314771688e-06
2023-05-25,26338.948946998687,1800.736010305837,0.364486212685355,305.9640462400946,19.214323127332815,0.45436486733946946,5.262264617797762,0.07084551231660854,14.150876615660197,8.535012087769656e-06
2023-05-26,26475.607902534273,1805.8057604056937,0.3585566121306954,304.6880643024019,19.25614469626469,0.4541151704696861,5.239990678729722,0.07092622575777013,14.08835498323685,8.529615532118925e-06
2023-05-27,26717.987553571777,1828.9565366197276,0.36299837202994506,307.1453631766937,19.36699951306376,0.4697451671376945,5.247617628899264,0.0710948137344983,14.381638238666378,8.590830810493458e-06
2023-05-28,26848.23993959246,1830.3066513168976,0.36705243390093506,307.45404033044167,20.405231600621736,0.472216408249837,5.334881191030133,0.07277301380466242,14.534478739377015,8.65747756968975e-06
